id,likesCount,owner/fbid_v2,owner/full_name,owner/id,owner/is_mentionable,owner/is_private,owner/is_verified,owner/latest_reel_media,owner/profile_pic_id,owner/profile_pic_url,owner/username,ownerProfilePicUrl,ownerUsername,postUrl,repliesCount,text,timestamp
18069719596655880,4,17841466401318776,Haris,66310213377,True,True,False,,3.354696170720964e+18,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/440700358_1120218249027012_2740505009816013656_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=wacB84eL3iAQ7kNvgGGjHH-&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYAvn4AME8ckKTQylPCtJHhq2ZBFDRgKCwM-HI4RYzfARA&oe=678E289E&_nc_sid=f5838a,haris28176,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/440700358_1120218249027012_2740505009816013656_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=wacB84eL3iAQ7kNvgGGjHH-&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYAvn4AME8ckKTQylPCtJHhq2ZBFDRgKCwM-HI4RYzfARA&oe=678E289E&_nc_sid=f5838a,haris28176,https://www.instagram.com/p/DDLmTQaP4eq/?img_index=1,0,Nice min info.a jadi lebih tau cara aman pake qris 👍,2024-12-05T15:59:29.000Z
18045412684922559,10,17841465866826188,Anton,65969515560,True,True,False,,3.354679366954892e+18,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/439952890_1174582740367076_3885186324403377651_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=zDGMpU1SG1UQ7kNvgGrnSi1&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDItzj0jFWaNzUxgk30xGra2v8suVmLWEAyc3gaVg2DVQ&oe=678E1C10&_nc_sid=f5838a,anton76052024,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/439952890_1174582740367076_3885186324403377651_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=zDGMpU1SG1UQ7kNvgGrnSi1&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDItzj0jFWaNzUxgk30xGra2v8suVmLWEAyc3gaVg2DVQ&oe=678E1C10&_nc_sid=f5838a,anton76052024,https://www.instagram.com/p/DDLmTQaP4eq/?img_index=1,0,"Mantap min infonya , otw share ke yg lain",2024-12-05T15:48:19.000Z
17951485403763440,2,17841465946532428,ferdi,65939430217,True,True,False,,3.3546893524435666e+18,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/440697540_459990849759372_5698532473920587678_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=mPT6yMTvhn0Q7kNvgFQZF31&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCG5XUXUvvKWJmm_VgLPHvhhCEKlN2JYL1n6AG3DOF6kQ&oe=678E3DE2&_nc_sid=f5838a,ferdi90361,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/440697540_459990849759372_5698532473920587678_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=mPT6yMTvhn0Q7kNvgFQZF31&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCG5XUXUvvKWJmm_VgLPHvhhCEKlN2JYL1n6AG3DOF6kQ&oe=678E3DE2&_nc_sid=f5838a,ferdi90361,https://www.instagram.com/p/DDLmTQaP4eq/?img_index=1,0,nyaman kata yg pas setiap bayar bayar dana,2024-12-05T15:56:59.000Z
18079852606582306,25,17841466322955300,,66282394765,True,True,False,,3.3885869148855245e+18,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/448171276_361490647041677_3930932046533448124_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=sMy1ImG0MHMQ7kNvgFKLz3x&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDsxM8YoNFSOyGmaGgCkCJpDqHS8D7TmztbsnrwmqTZ6g&oe=678E255F&_nc_sid=f5838a,trigger.naoki,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/448171276_361490647041677_3930932046533448124_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=sMy1ImG0MHMQ7kNvgFKLz3x&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDsxM8YoNFSOyGmaGgCkCJpDqHS8D7TmztbsnrwmqTZ6g&oe=678E255F&_nc_sid=f5838a,trigger.naoki,https://www.instagram.com/p/DDLmTQaP4eq/?img_index=1,0,"terbaik min, ga bosen"" reminder soal penipuan. thanksss",2024-12-05T03:40:57.000Z
18099313195477792,3,17841466463440688,putriyunanti,66245511448,True,True,False,,3.3495540552478653e+18,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/439241146_1837389643447028_1541532037812768684_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=FWPOT1_7v6EQ7kNvgFxpFLt&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDaO7uMyDBMABoBEqntiaNSvBfhNy2ifxNA0TO4qZGFig&oe=678E2D1E&_nc_sid=f5838a,putriyunanti78,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/439241146_1837389643447028_1541532037812768684_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=FWPOT1_7v6EQ7kNvgFxpFLt&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDaO7uMyDBMABoBEqntiaNSvBfhNy2ifxNA0TO4qZGFig&oe=678E2D1E&_nc_sid=f5838a,putriyunanti78,https://www.instagram.com/p/DDLmTQaP4eq/?img_index=1,0,cinta bet gw sama mimin ngasih edukasi yg mantul terus,2024-12-05T15:53:26.000Z
17878668804195702,2,17841465892294888,yunisara,65959108409,True,True,False,,3.354772393246444e+18,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/440826536_419638780704108_4666994179289685587_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=8Mkr5OsGhbYQ7kNvgFGt5OX&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCLNXUSTDQauFkf_g0bhan6Zh0bATmhpwIi4lELS07TBw&oe=678E231F&_nc_sid=f5838a,yumis.ara,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/440826536_419638780704108_4666994179289685587_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=8Mkr5OsGhbYQ7kNvgFGt5OX&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCLNXUSTDQauFkf_g0bhan6Zh0bATmhpwIi4lELS07TBw&oe=678E231F&_nc_sid=f5838a,yumis.ara,https://www.instagram.com/p/DDLmTQaP4eq/?img_index=1,0,dana selalu jadi sumber info yg the best,2024-12-05T15:46:49.000Z
18079548163514409,31,17841465215224632,victoria,65237069840,True,True,False,,3.3314485791924004e+18,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/434343078_443482881479899_7117527028752647386_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=_tAhhvUJOSIQ7kNvgFk1CiR&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDDYDRhn6V-PGT3bjN0NZqiPxUHP5IwwIUdujPf0axqoA&oe=678E3AEC&_nc_sid=f5838a,victoriajuned,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/434343078_443482881479899_7117527028752647386_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=_tAhhvUJOSIQ7kNvgFk1CiR&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDDYDRhn6V-PGT3bjN0NZqiPxUHP5IwwIUdujPf0axqoA&oe=678E3AEC&_nc_sid=f5838a,victoriajuned,https://www.instagram.com/p/DDLmTQaP4eq/?img_index=1,0,"ciri"" nya gimana min kalo qris palsu ? 🙌",2024-12-05T03:30:03.000Z
17997042416558125,7,17841400388864756,Nicole,304332962,True,False,False,0.0,3.3568589271551334e+18,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/440928043_3774717806140495_2411765791209993977_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=zd6NsexwljYQ7kNvgEic3lf&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDkzQW4dZ7ckFejYJTXyKS1EOgA79eqcZ5x3fD8Q1-JWw&oe=678E4D54&_nc_sid=f5838a,forgey3124f4,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/440928043_3774717806140495_2411765791209993977_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=zd6NsexwljYQ7kNvgEic3lf&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDkzQW4dZ7ckFejYJTXyKS1EOgA79eqcZ5x3fD8Q1-JWw&oe=678E4D54&_nc_sid=f5838a,forgey3124f4,https://www.instagram.com/p/DDLmTQaP4eq/?img_index=1,0,big thanks bgt min jadi ngerti skrg,2024-12-05T10:26:43.000Z
18051037639951803,1,17841466559231288,Dede Sulaiman,66490298641,True,True,False,,3.354699548693339e+18,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/440704122_1379041319469087_4581602867827415452_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=vT71aBNVBekQ7kNvgFDusQP&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDaCBLuQHnJ8elLhIi_cugDkm57SJtE_a-ikKWU-Rk-OQ&oe=678E395B&_nc_sid=f5838a,dedesulaiman79365,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/440704122_1379041319469087_4581602867827415452_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=vT71aBNVBekQ7kNvgFDusQP&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDaCBLuQHnJ8elLhIi_cugDkm57SJtE_a-ikKWU-Rk-OQ&oe=678E395B&_nc_sid=f5838a,dedesulaiman79365,https://www.instagram.com/p/DDLmTQaP4eq/?img_index=1,0,"gk slh jdikan dana sebagai andalan ku, dana selalu kasih yg terbaik",2024-12-05T16:01:00.000Z
18098259286483881,1,17841466232301648,dinda.wulandari,66093199743,True,True,False,,3.349403816724079e+18,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/438906060_960811952297156_1953611380652533310_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=TpQk98uHjjMQ7kNvgFwNQ1d&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDFc0SqBdwvwz9NTUAn3UA8uunMTxRfZr9EcU8RorvsEw&oe=678E494E&_nc_sid=f5838a,dinda.wul4ndari,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-19/438906060_960811952297156_1953611380652533310_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=TpQk98uHjjMQ7kNvgFwNQ1d&_nc_gid=81c63ca0e9a64018a508536871515973&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDFc0SqBdwvwz9NTUAn3UA8uunMTxRfZr9EcU8RorvsEw&oe=678E494E&_nc_sid=f5838a,dinda.wul4ndari,https://www.instagram.com/p/DDLmTQaP4eq/?img_index=1,0,"Banyak edukasi jadi banyak ilmu , big thanks dana yg paling the best",2024-12-05T15:34:47.000Z
18045269729151849,39,17841401969465832,Iyan M Putra,2126665648,True,False,False,0.0,3.511604424701465e+18,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/468730001_599806675944333_7232629464328730023_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=yreU-FsIb0AQ7kNvgGuOSLu&_nc_gid=cba19231b91a42e98eba18965a3d0838&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYAxENQChLj8zPclXrkdRs-FBpWeMpm-xxgoOPhY0L4Sig&oe=678E474B&_nc_sid=f5838a,iyanmputra,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/468730001_599806675944333_7232629464328730023_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=yreU-FsIb0AQ7kNvgGuOSLu&_nc_gid=cba19231b91a42e98eba18965a3d0838&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYAxENQChLj8zPclXrkdRs-FBpWeMpm-xxgoOPhY0L4Sig&oe=678E474B&_nc_sid=f5838a,iyanmputra,https://www.instagram.com/p/DDl24kVPa_n/,0,bner min mantul nih edukasi good,2024-12-15T08:17:40.000Z
17930425718972236,2,17841466225047096,Andri,66136767501,True,True,False,,3.3547037402624707e+18,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/440793901_442868104905651_8725340067220694088_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Z3gw_tVfY5UQ7kNvgEdidTO&_nc_gid=cba19231b91a42e98eba18965a3d0838&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCTH_p29tw6AHUuiH95sBUZ-AsKTWez2RQ0tJvoaWz9jg&oe=678E2B1F&_nc_sid=f5838a,andri68792,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/440793901_442868104905651_8725340067220694088_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Z3gw_tVfY5UQ7kNvgEdidTO&_nc_gid=cba19231b91a42e98eba18965a3d0838&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCTH_p29tw6AHUuiH95sBUZ-AsKTWez2RQ0tJvoaWz9jg&oe=678E2B1F&_nc_sid=f5838a,andri68792,https://www.instagram.com/p/DDl24kVPa_n/,0,top banget min info edukasi judolnya,2024-12-15T16:43:03.000Z
17887877337119595,1,17841470953932374,Yudiz DzX,70818997131,True,False,False,0.0,3.502666459695207e+18,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/467328291_1620369352211216_1528079492231297089_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=D1zixktBxZ0Q7kNvgF0Uw_f&_nc_gid=cba19231b91a42e98eba18965a3d0838&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYB57_xfsdV931JKWc7ENTA3eKIf42dEpbcKTFH2eT0fsw&oe=678E3404&_nc_sid=f5838a,yudizdzx,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/467328291_1620369352211216_1528079492231297089_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=D1zixktBxZ0Q7kNvgF0Uw_f&_nc_gid=cba19231b91a42e98eba18965a3d0838&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYB57_xfsdV931JKWc7ENTA3eKIf42dEpbcKTFH2eT0fsw&oe=678E3404&_nc_sid=f5838a,yudizdzx,https://www.instagram.com/p/DDl24kVPa_n/,0,perhatian bgt mimin lope deh 😍,2024-12-15T12:38:10.000Z
18048753581507160,5,17841466335592312,Renata Drumond,66338491186,True,True,False,,3.3650106191612913e+18,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/436176066_1379340422729327_3062993254177345767_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=ca0RFso7atoQ7kNvgFG05vv&_nc_gid=cba19231b91a42e98eba18965a3d0838&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYA77cBB_4HC6DIm_ZSrc58cwZvavT9sPAnNODraJovrnQ&oe=678E1A3A&_nc_sid=f5838a,renatadrumond5756,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/436176066_1379340422729327_3062993254177345767_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=ca0RFso7atoQ7kNvgFG05vv&_nc_gid=cba19231b91a42e98eba18965a3d0838&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYA77cBB_4HC6DIm_ZSrc58cwZvavT9sPAnNODraJovrnQ&oe=678E1A3A&_nc_sid=f5838a,renatadrumond5756,https://www.instagram.com/p/DDl24kVPa_n/,0,emang paling top banget konten edukasi dana selalu bermanfaat dan berfaedah,2024-12-15T16:47:26.000Z
18033792920141196,1,17841466330127220,jesik4pasaribu,66297771004,True,True,False,,3.3495964094089073e+18,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/439151280_1152585595733485_4148619414209276773_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=GMoNyA1HnRwQ7kNvgEFQLT7&_nc_gid=cba19231b91a42e98eba18965a3d0838&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYC4bLuEEPFdGtPPep5cPv21g4RjjAyX7B9xcRPn81wtBw&oe=678E288D&_nc_sid=f5838a,jesik4pasaribu,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/439151280_1152585595733485_4148619414209276773_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=GMoNyA1HnRwQ7kNvgEFQLT7&_nc_gid=cba19231b91a42e98eba18965a3d0838&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYC4bLuEEPFdGtPPep5cPv21g4RjjAyX7B9xcRPn81wtBw&oe=678E288D&_nc_sid=f5838a,jesik4pasaribu,https://www.instagram.com/p/DDl24kVPa_n/,0,Terbaik emang dana kalo ngasih informasi yg sanagt penting kaya gini,2024-12-15T16:50:41.000Z
17911524822003998,1,17841466394773976,dwi.lauren,66271813159,True,False,False,0.0,3.349576724155829e+18,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/439344224_1348256732521205_2113065482577810132_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=ToMZMILpEggQ7kNvgF897rA&_nc_gid=cba19231b91a42e98eba18965a3d0838&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDICzXQckB46ZVy1zIvmMKp29Zqmiu_3doQ_ov-dR6iEg&oe=678E2772&_nc_sid=f5838a,dwil.auren,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/439344224_1348256732521205_2113065482577810132_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=ToMZMILpEggQ7kNvgF897rA&_nc_gid=cba19231b91a42e98eba18965a3d0838&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYDICzXQckB46ZVy1zIvmMKp29Zqmiu_3doQ_ov-dR6iEg&oe=678E2772&_nc_sid=f5838a,dwil.auren,https://www.instagram.com/p/DDl24kVPa_n/,0,"suka banget edukasi dari ewallet terbaik, emang dana selalu di hati",2024-12-15T16:38:24.000Z
18086593948477097,2,17841470087227092,Cexpey38,70296744240,True,False,False,0.0,3.5001892777299016e+18,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/466663118_583990914210378_5564192758012748912_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=za1QAQeqVuMQ7kNvgGvI8iH&_nc_gid=cba19231b91a42e98eba18965a3d0838&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYAy6niItlurriOdglhvlfpjyGW92hZ0brcZxhHUohRqKw&oe=678E4161&_nc_sid=f5838a,cexpey_38,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/466663118_583990914210378_5564192758012748912_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=za1QAQeqVuMQ7kNvgGvI8iH&_nc_gid=cba19231b91a42e98eba18965a3d0838&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYAy6niItlurriOdglhvlfpjyGW92hZ0brcZxhHUohRqKw&oe=678E4161&_nc_sid=f5838a,cexpey_38,https://www.instagram.com/p/DDl24kVPa_n/,0,"dana emang ewallet terbaik, edukasi Judolnya selalu keren",2024-12-15T17:24:01.000Z
18073569679717311,3,17841466559231288,Dede Sulaiman,66490298641,True,True,False,,3.354699548693339e+18,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/440704122_1379041319469087_4581602867827415452_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=vT71aBNVBekQ7kNvgE1cTTo&_nc_gid=cba19231b91a42e98eba18965a3d0838&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYAJNlI-X2XBJUZf8F3T0Ed5OR6Uix-GQA7xiMB9yF_Alw&oe=678E395B&_nc_sid=f5838a,dedesulaiman79365,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/440704122_1379041319469087_4581602867827415452_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=vT71aBNVBekQ7kNvgE1cTTo&_nc_gid=cba19231b91a42e98eba18965a3d0838&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYAJNlI-X2XBJUZf8F3T0Ed5OR6Uix-GQA7xiMB9yF_Alw&oe=678E395B&_nc_sid=f5838a,dedesulaiman79365,https://www.instagram.com/p/DDl24kVPa_n/,0,dana emang selalu kasih nasehat yg the best,2024-12-15T16:36:00.000Z
17883340569183293,3,17841465931473288,Rani permata,65946301715,True,True,False,,3.354702257831506e+18,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/440516752_432050549407030_4817382269387276173_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=6ilhFX5KBEAQ7kNvgHGM_Tn&_nc_gid=cba19231b91a42e98eba18965a3d0838&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYB20ragbgqvx6MC_XAJVd5Z6SjVJ0K17h8J2CIGEjRmMw&oe=678E464A&_nc_sid=f5838a,ranipermata4678,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/440516752_432050549407030_4817382269387276173_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=6ilhFX5KBEAQ7kNvgHGM_Tn&_nc_gid=cba19231b91a42e98eba18965a3d0838&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYB20ragbgqvx6MC_XAJVd5Z6SjVJ0K17h8J2CIGEjRmMw&oe=678E464A&_nc_sid=f5838a,ranipermata4678,https://www.instagram.com/p/DDl24kVPa_n/,0,edukasi dr dana soal judi online wajib di sahare 👍,2024-12-15T16:41:24.000Z
18046886719910926,38,17841468931275924,,68927401709,True,False,False,0.0,3.440772567299411e+18,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/456889506_475857788696836_48647306292417653_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=8GvRFNEZ6jIQ7kNvgEl47mM&_nc_gid=cba19231b91a42e98eba18965a3d0838&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCzF45h0-ydgKUNu-ci9O-o0ZwFfV_au1ITo0Kh7ahj6g&oe=678E16E4&_nc_sid=f5838a,dionwijayanto6,https://scontent-ber1-1.cdninstagram.com/v/t51.2885-19/456889506_475857788696836_48647306292417653_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=scontent-ber1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=8GvRFNEZ6jIQ7kNvgEl47mM&_nc_gid=cba19231b91a42e98eba18965a3d0838&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AYCzF45h0-ydgKUNu-ci9O-o0ZwFfV_au1ITo0Kh7ahj6g&oe=678E16E4&_nc_sid=f5838a,dionwijayanto6,https://www.instagram.com/p/DDl24kVPa_n/,0,fakta yg bermanfaat ni biar terhindar dari judol 😁,2024-12-15T08:17:59.000Z
